bovo,http:,http://download.kde.org/stable/release-service/24.05.2/src/bovo-24.05.2.tar.xz,40e00c2c2de2155af3e8c4de0de8d8dd1a0a6e63efab43b3628ba55e732eef6b,
breeze-gtk,http:,http://download.kde.org/stable/plasma/6.1.3/breeze-gtk-6.1.3.tar.xz,17ed1a155ca3e6620529bc977e21e75ffdba5acdf13afcb121e76692adfe43aa,
calendarsupport,https:,https://download.kde.org/stable/release-service/24.05.2/src/calendarsupport-24.05.2.tar.xz,5197477ce426da612cbb6c057b8237d65a06f8c5a9791bc354370377c165fede,
calindori,https:,https://download.kde.org/stable/release-service/24.05.2/src/calindori-24.05.2.tar.xz,669749d3ee2ccae98ca7726aedc056cb5f7d94652f469689091bbda77205203c,
calligra,http:,http://download.kde.org/stable/calligra/3.2.1/calligra-3.2.1.tar.xz,fd7c48b1726902dcafc995973f7bbeed5c3783454f6e4215b611c18e9cfab25e,
calligraplan,http:,http://download.kde.org/stable/calligra/3.3.0/calligraplan-3.3.0.tar.xz,4db554c77cffc98fa30e2cadd2ac3cdafbac2c30d2bc0a611bfce89b6460efaf,
cantor,https:,https://download.kde.org/stable/release-service/24.05.2/src/cantor-24.05.2.tar.xz,e351b7167aebdd11d3b325fd9bc5c506293024b1a03f9958ac5a53bf6713129b,
cervisia,https:,https://download.kde.org/stable/release-service/24.05.2/src/cervisia-24.05.2.tar.xz,c295d5ca65d91eb22f895e934aea2b904f454ed791af1692fd80b39362631bb5,
colord-kde,https:,https://download.kde.org/stable/release-service/24.05.2/src/colord-kde-24.05.2.tar.xz,880a0dbcae392ba8fcedce18c2985061c0cc782e0c3350059327e8624e2545f5,
digikam,http:,http://download.kde.org/stable/digikam/8.4.0/digiKam-8.4.0.tar.xz,37f20d2b018f7860b96d26c95c1e0d99fb3b6afcdeb350627f3e9c4b3eadf9c4,
dolphin-plugins,https:,https://download.kde.org/stable/release-service/24.05.2/src/dolphin-plugins-24.05.2.tar.xz,ac42fd6f033a8fea88c42a2f472a28d4b9fb03ca05d1c4a46cccc1a328e5a607,
dolphin,https:,https://download.kde.org/stable/release-service/24.05.2/src/dolphin-24.05.2.tar.xz,64ece25bb4c8a51751cf3900011c05c545775952b26f7186f3953d578b5f77ce,
dragon,https:,https://download.kde.org/stable/release-service/24.05.2/src/dragon-24.05.2.tar.xz,81e689564f3d6ed9cded2c1aef9532092c47965eea04b70e26335d499d550213,
elisa-player,https:,https://download.kde.org/stable/release-service/24.05.2/src/elisa-24.05.2.tar.xz,01d454a5d02ab4b1acfc84791ad752502be2717668b08bf4f938fbf5a90166e7,
eventviews,https:,https://download.kde.org/stable/release-service/24.05.2/src/eventviews-24.05.2.tar.xz,0e8137cfc862b3711722b9f50eb0c493a20d318f68929c15853299b2e017f3df,
extra-cmake-modules,http:,http://download.kde.org/stable/frameworks/6.4.0/extra-cmake-modules-6.4.0.tar.xz,,AxiosError: Request failed with status code 404
falkon,https:,https://download.kde.org/stable/release-service/24.05.2/src/falkon-24.05.2.tar.xz,43a5fd7546c1a87873ef5f26c61ae7757eff7ebb78040c242022088232614c45,
ffmpegthumbs,https:,https://download.kde.org/stable/release-service/24.05.2/src/ffmpegthumbs-24.05.2.tar.xz,985a3aab79c015976e4b056fa05db224bf11cfe2acb5bae5ca98b94d5b5dd41e,
filelight,https:,https://download.kde.org/stable/release-service/24.05.2/src/filelight-24.05.2.tar.xz,c961436d08e86de192eed8d81b4d84a1452a05ffc72fa17f63fbfe7102272b8f,
flatpak-kcm,https:,https://download.kde.org/stable/plasma/6.1.3/flatpak-kcm-6.1.3.tar.xz,2e428e8140a8beafbb1076bdf618cd478f94551f2dd43d7e73644e128aab198d,
francis,https:,https://download.kde.org/stable/release-service/24.05.2/src/francis-24.05.2.tar.xz,f836a084cc8642da9af7eeb32a9266c446c7c970c4e32de326f483c2431dfc34,
futuresql,https:,https://download.kde.org/stable/futuresql/futuresql-0.1.1.tar.xz,0ed867d8c9f10eb1cb9a48464c12129f5097cb0630888f405cbe02bae6b16ce7,
ghostwriter,https:,https://download.kde.org/stable/release-service/24.05.2/src/ghostwriter-24.05.2.tar.xz,81fd34d481a6113068981ac350f2c2bf22efb2f1e96d8b10a8667e18a4d20784,
granatier,http:,http://download.kde.org/stable/release-service/24.05.2/src/granatier-24.05.2.tar.xz,546f08aad747cbfac70b420b78e503cce2a40d6cc4b0658464bcfff2019d58b5,
grantlee-editor,http:,http://download.kde.org/stable/release-service/24.05.2/src/grantlee-editor-24.05.2.tar.xz,9be3b14c5093b96bdee62d8a204ede7569c32f9d7de8f557443f6d49f0effeaa,
grantleetheme,http:,http://download.kde.org/stable/release-service/24.05.2/src/grantleetheme-24.05.2.tar.xz,abc0d095edb55428b9e2174e1dca53c992a8bc109f1874dac8078db2c57253fd,
grub2-breeze-theme,https:,https://download.kde.org/stable/plasma/6.1.3/breeze-grub-6.1.3.tar.xz,9f4665d26e8da9e8239d6ebd9a12ab68521f286b90400d93087d509411fae6bf,
gwenview,https:,https://download.kde.org/stable/release-service/24.05.2/src/gwenview-24.05.2.tar.xz,00b74d30a68b2392cf666a25cdd8b006de4f9df3c701da436873b26a24d26c38,
haruna,https:,https://download.kde.org/stable/haruna/1.1.2/haruna-1.1.2.tar.xz,7454524c76f0b33da80d4656842d3291c3d251e8ff72c5f939c823f5df90d372,
haruna,https:,https://download.kde.org/stable/haruna/1.1.2/haruna-1.1.2.tar.xz.sig,84178bf9607565298a5360a289fdf0c40acef7b640eef95f199ae365d2fdd867,
heaptrack,https:,https://download.kde.org/stable/heaptrack/1.5.0/heaptrack-1.5.0.tar.xz,a8d32e60a787154aef072468ee4c69e503f265546536fc437722470f19353d73,
incidenceeditor,https:,https://download.kde.org/stable/release-service/24.05.2/src/incidenceeditor-24.05.2.tar.xz,1b670d7d46ffe323ceb1b268f0d158de3426038cef04bcbf3c1946f9979c1fbe,
isoimagewriter,https:,https://download.kde.org/stable/release-service/24.05.2/src/isoimagewriter-24.05.2.tar.xz,8f08f2b9eb684b652e04f09e4c7eb7a7123ce2302a86903a1922a15308be1284,
itinerary,https:,https://download.kde.org/stable/release-service/24.05.2/src/itinerary-24.05.2.tar.xz,469e059adc52fc857f3e88c3fad5aa8d158f23791c18f6c80a0b823778b9a684,
juk,https:,https://download.kde.org/stable/release-service/24.05.2/src/juk-24.05.2.tar.xz,0b3d3800b3991016afa43785180ac39958c1219f20496dccb41385ee50d1bbf2,
k3b,http:,http://download.kde.org/stable/release-service/24.05.2/src/k3b-24.05.2.tar.xz,82f4a8f31dc21872b61a55d8b79dfc24bd0ff55c9a14a3f9e990f823a9cc89c9,
kaccounts-integration,https:,https://download.kde.org/stable/release-service/24.05.2/src/kaccounts-integration-24.05.2.tar.xz,c686c16fa5287e47b281fc0a10655639332e04ae081f4f00afede2749309bbb0,
kaccounts-providers,https:,https://download.kde.org/stable/release-service/24.05.2/src/kaccounts-providers-24.05.2.tar.xz,677564ae82f59003aeb252d894ead780fd26dfb672045b50c6d6373b124ec13e,
kactivities,http:,http://download.kde.org/stable/4.13.3/src/kactivities-4.13.3.tar.xz,46fda69b590ac2f1fcc02dac4b45f9ef9a4c5e43c15c7ba6acfacdc21af36198,
kactivitymanagerd,https:,https://download.kde.org/stable/plasma/6.1.3/kactivitymanagerd-6.1.3.tar.xz,fef2069f996b7a0968c23f73bd242fe22619ff7b2d762568dc6a964d52dd42d9,
kaddressbook,http:,http://download.kde.org/stable/release-service/24.05.2/src/kaddressbook-24.05.2.tar.xz,e5b8efd95c6239b165a16678fe3e23cd0cf2a30794b401f33fcc3073bedbf442,
kaffeine,https:,https://download.kde.org/stable/kaffeine/kaffeine-2.0.18.tar.xz,d7d8d3da7f97b915a8d750715b682cd7771e43a436b7dc4feffb5b84d325900b,
kajongg,https:,https://download.kde.org/stable/release-service/24.05.2/src/kajongg-24.05.2.tar.xz,530a482b2c8e4604422fbeb2bcf4f0ce59db9c99c73eb805f951f564a58336e2,
kalarm,http:,http://download.kde.org/stable/release-service/24.05.2/src/kalarm-24.05.2.tar.xz,395af26c6c78acd18fe4886aab675927cbd0e00084fc83e2c39ddc41f0908d10,
kalgebra,https:,https://download.kde.org/stable/release-service/24.05.2/src/kalgebra-24.05.2.tar.xz,03961b28d4adc02ac932f1956e5f1d794bc54328f3a914080c0f11c9b7adde84,
kalk,https:,https://download.kde.org/stable/release-service/24.05.2/src/kalk-24.05.2.tar.xz,e6826335789244d459fa6e5f956f629b306a33c028c6127946cd3350eb556bc5,
kalm,https:,https://download.kde.org/stable/release-service/24.05.2/src/kalm-24.05.2.tar.xz,7cb06e7906c2a919e7d9a4545f6d4a815b3c87226cfa237edd73b30b1abdbe73,
kalzium,https:,https://download.kde.org/stable/release-service/24.05.2/src/kalzium-24.05.2.tar.xz,df134a5cb4332df2bcf79393ea12735902ba460152780fd5ad66633d48a8b548,
kamera,https:,https://download.kde.org/stable/release-service/24.05.2/src/kamera-24.05.2.tar.xz,5293a2b22b595996a0cfe79d55530f3d538819978714746eb2ffe1c958212e93,
kamoso,https:,https://download.kde.org/stable/release-service/24.05.2/src/kamoso-24.05.2.tar.xz,af27740cc63dcf98489ec4a64d1d2307cd80f2610ea57528039783af2318f659,
kanagram,https:,https://download.kde.org/stable/release-service/24.05.2/src/kanagram-24.05.2.tar.xz,1b2161f814e7dbb42fecd4154f88ed0401de100bed794481ebd97686d7abd114,
kapman,http:,http://download.kde.org/stable/release-service/24.05.2/src/kapman-24.05.2.tar.xz,f3650d7be7c72018de886b409cde50338ac0746c890f16478bb7e1e548246d25,
kapptemplate,https:,https://download.kde.org/stable/release-service/24.05.2/src/kapptemplate-24.05.2.tar.xz,7e87ebf4770f2f1c699519e43e3dcec3155c7caec9eeda843e97d7a2f58e022e,
kasts,https:,https://download.kde.org/stable/release-service/24.05.2/src/kasts-24.05.2.tar.xz,8f150be7a5789a3cb1694a7ebcc90d312800b216c6d034ecc1cec8cb6b936ebc,
kate,https:,https://download.kde.org/stable/release-service/24.05.2/src/kate-24.05.2.tar.xz,d0c5b919adaababe87e4661fdd60a069e9b55d3bf74b72957129ae8d27eddb09,
kate4,http:,http://download.kde.org/stable/4.14.3/src/kate-4.14.3.tar.xz,8e67f141ceae2ba04a90a5ae9bf602eb3c5d0548c15fb6bfb9efeb0486d58cf0,
katomic,http:,http://download.kde.org/stable/release-service/24.05.2/src/katomic-24.05.2.tar.xz,9ccf33e5d62442f9891d1bc2af1f8ef76d7b0f81c0e7d103c8ac7c7b6f4fbbc1,
kbackup,https:,https://download.kde.org/stable/release-service/24.05.2/src/kbackup-24.05.2.tar.xz,6660a0a3eec382619873d690b99e2de60b59610b5dc14786bf3750e65985e122,
kbibtex,http:,http://download.kde.org/stable/KBibTeX/0.10.0/kbibtex-0.10.0.tar.xz,3b85fb2aef1532e8e9af8e1243e6b20653fc91ca26b103b6fd546d6f35324b3f,
kblackbox,http:,http://download.kde.org/stable/release-service/24.05.2/src/kblackbox-24.05.2.tar.xz,2a787a11edadae92ea849d24c9efb919d802fa4a8f5ef7a06c830ebe52c89b36,
kblocks,http:,http://download.kde.org/stable/release-service/24.05.2/src/kblocks-24.05.2.tar.xz,258a30c4ecfad58c02977d9c2444f16fb01ec736d7cf6a8cbe77892a3be97713,
kbounce,http:,http://download.kde.org/stable/release-service/24.05.2/src/kbounce-24.05.2.tar.xz,65acbe6758cf018e57e0a1deb9fd0b3355db5f87fc9502699fb2fada545a853a,
kbruch,https:,https://download.kde.org/stable/release-service/24.05.2/src/kbruch-24.05.2.tar.xz,97ade78b0e36c600195c93d176059172be89db85ca2e23375b6d3bfdd849c71c,
kcachegrind,https:,https://download.kde.org/stable/release-service/24.05.2/src/kcachegrind-24.05.2.tar.xz,fbe3bdf312149202f9fa0501236664944bdbe266f8349a2b7e9c2cd586437a8c,
kcalc,https:,https://download.kde.org/stable/release-service/24.05.2/src/kcalc-24.05.2.tar.xz,3fb1cc66eec49884cecc500b742206caf751582b2d04e8e98b71bc7bbfbc4ef5,
kcalutils,http:,http://download.kde.org/stable/release-service/24.05.2/src/kcalutils-24.05.2.tar.xz,77b1a6e8c2c063bddbe623107bf15df961025a8cb47c1c03e5084bb753a9fb36,
kcharselect,https:,https://download.kde.org/stable/release-service/24.05.2/src/kcharselect-24.05.2.tar.xz,30cc2234184615bfe32a9baba323e38c529b438c05c2a7336d0088493a0d4b96,
kclock,https:,https://download.kde.org/stable/release-service/24.05.2/src/kclock-24.05.2.tar.xz,635bb61f59c8830ce6fc97cac56190162599575924969099b7b8fda997616b1d,
kcm_systemd,http:,http://download.kde.org/stable/systemd-kcm/systemd-kcm-1.2.1.tar.xz,61e6583428dcf96496a4ac5854e938e22ac3bc34c8d1f31779422bc6c89862c6,
kcm_wacomtablet,http:,http://download.kde.org/stable/plasma/6.1.3/wacomtablet-6.1.3.tar.xz,b43ae73c3aabbc76a2bbaa35dedbd003424e12d23aaa54c64d3fc7c5f73cb149,
kcolorchooser,https:,https://download.kde.org/stable/release-service/24.05.2/src/kcolorchooser-24.05.2.tar.xz,b0dfc67b13c346b3c20e8ecfc7d292179c7b64ebb4f09b34064de17c5132d92e,
kcron,https:,https://download.kde.org/stable/release-service/24.05.2/src/kcron-24.05.2.tar.xz,8288d106680286c21aa9f3898493e00bebfcb223d711f0785668f7120f178893,
kdb,http:,http://download.kde.org/stable/kdb/src/kdb-3.2.0.tar.xz,0b4bb310a6f806d022d8e4b0265921f3913776339c5a074ec67bbe94ac252fba,
kde-cli-tools,https:,https://download.kde.org/stable/plasma/6.1.3/kde-cli-tools-6.1.3.tar.xz,40057a7c06689b254d0ab80b7578a3a044cc62a09d29ddd5cdff1518da4382e0,
kde-connect,https:,https://download.kde.org/stable/release-service/24.05.2/src/kdeconnect-kde-24.05.2.tar.xz,de1326eb2ac86b5f1461e8283c5e94811f4e7e708073934d658e710ae533f414,
kde-dev-scripts,https:,https://download.kde.org/stable/release-service/24.05.2/src/kde-dev-scripts-24.05.2.tar.xz,650428dcb1fbd077dde1e07349a5c11336f67bec01e05ce846f4559889120919,
kde-dev-utils,http:,http://download.kde.org/stable/release-service/24.05.2/src/kde-dev-utils-24.05.2.tar.xz,4c83a4a200c3ea5d13a0c9f688a15ed812d8178a4b0cfb2ba5322913c2e47099,
kde-gtk-config,https:,https://download.kde.org/stable/plasma/6.1.3/kde-gtk-config-6.1.3.tar.xz,823c0b947b835ddab483e9b626a2df97f3332929f31f6de6a15593dd73f0bfe5,
kde-inotify-survey,https:,https://download.kde.org/stable/release-service/24.05.2/src/kde-inotify-survey-24.05.2.tar.xz,d57c4b4dad795a6e4ee53468e05925aa75e337b2d71a03e11a517960f3d50337,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ar-17.08.3.tar.xz,d2e2aa74d2a487c36ef8b2fdd024bb40a8bdbee5b1000c08503dccaf0a57ad54,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-bg-17.08.3.tar.xz,59cb105295543b015410249acc5942445546757cc1a620ab3b26779126648c46,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-bs-17.08.3.tar.xz,38c1448f21608024241d91430c71e861e70fd9643db9b90a0d250c6bd18004df,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ca-17.08.3.tar.xz,c2174735e04a4f276c81c0803f9dbffeb242bf3e3c7fdfd54b0865a603f38344,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ca@valencia-17.08.3.tar.xz,c55e67b3c98aae724cda3c33ca7c939d8044c7bcfdea161ad72eacb14c3af507,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-cs-17.08.3.tar.xz,4ced9492aaa45a99bfe3046607a6e570ad22177b263cf5e897eb5322865b4ba0,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ast-17.08.3.tar.xz,ded7b5719d364a387907205c9dd7cc35deb6eb0a9ed46a1282c6f3326ed8e225,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-da-17.08.3.tar.xz,85a5c0eb6b7513a4a3a38a40fd546970dbe49c4fb26daffdeb00461a5b3ec82b,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-de-17.08.3.tar.xz,e642e3928d940ddfa9047a4069a674f2473c2467f88a7af47954bd23b50a8668,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-el-17.08.3.tar.xz,4c70a33889ce217b1fba66530089eb79b55089c3670024c2446ae0fcad187766,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-en_GB-17.08.3.tar.xz,b3d7fe688ad24602351f66bdad742071bd33803786db9be4d641b16f5655cdd6,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-eo-17.08.3.tar.xz,6cee9305d7739a0fdb91ceb9976c300c3f0392473c2e7e9407e32a4ac3ec57e8,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-es-17.08.3.tar.xz,401877e18ef5b1421dd97559fedfbbb3eb1cdef6b5601e3d8fdd10dc5c208a63,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-et-17.08.3.tar.xz,d5170c2bafc4eb053b24847cfe47c79f4a43e8f4769d31b3e113ac935584fd80,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-eu-17.08.3.tar.xz,5eb6c68039577e1b789af13e49abd9efe438bdc26ad6e8a848cebb612984d529,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-fa-17.08.3.tar.xz,b521685446395f49bc074e5c12af253f05906164e2d109d0c9da31d270ff92ac,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-fi-17.08.3.tar.xz,0ccf45fcca40faa1094995d27e0521661a07f0b06994870e072466491d55a305,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-fr-17.08.3.tar.xz,1841ffd59fbc2c5e9d43b4f2a54621c10c1ab7beec865a4973588286cf518b60,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ga-17.08.3.tar.xz,9d1fa4316e3bc140ebb1bd21a95f0f5f91671b309ef1b61f430e9b6af79718f5,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-gl-17.08.3.tar.xz,932d9b073b9e633c00761eb01770564b07dc2ba03f04373e5082b76f04a072f2,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-he-17.08.3.tar.xz,65c8ce466ae7f89ddf857a20d143831731049a63bdc27d4ef3b3b8d145fcb5d8,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-hi-17.08.3.tar.xz,cc44ab6ed97fc547a201d7369525708c4d177e9a1c5fd4ce473b01fe41367987,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-hr-17.08.3.tar.xz,33083e70671c7bbd3a4f2e4ca9b829fc37a9b7182b38c1bd9f66a3ac95a5ef03,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-hu-17.08.3.tar.xz,b473b89c35db80eb76638d4c71975e5759c3c4d8d7e9ceed7a007f32a49cf9ed,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ia-17.08.3.tar.xz,b7df8eb9581f3c4853dcdd56614a1346004ab9ddea87a13793e0676e9a5c0ad2,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-id-17.08.3.tar.xz,94d92e1cb1c54813ba761e4226710832ab0317277df3c22da5148e52f5351269,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-is-17.08.3.tar.xz,dafe30b6957490b9742c164f72d35240783f6e3cd588cf0a688df92872f41161,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-it-17.08.3.tar.xz,150293f6bef9c4202dc0675c6cc3f35154ca02fecd2458be5c8d223a63153711,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ja-17.08.3.tar.xz,100e9ed68d1771dfe425aaa2d89801202d0e00525219a848870d660e0ce2a051,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-kk-17.08.3.tar.xz,2252b2c2d514b197559f63e886f4e291f36e34d57aa4a482f0f3414b878c5c37,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-km-17.08.3.tar.xz,5cad78fb6dbbea57b99189170ca375d616a79c3a38dee9f45aff07d5d3b95459,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-ko-17.08.3.tar.xz,2762c4154b4432ea70b8d8c2f98405fde7fdba623cf4f326cb4be22a8bab4e8a,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-lt-17.08.3.tar.xz,a735cee0fb50e28e981b3c782f29d4c2677961635aa9b9e63af71bc1df3c51df,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-lv-17.08.3.tar.xz,248446395f4ca4245b2bf7e674e790424a82b44b4195b33daa53fcc02e235aa9,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-mr-17.08.3.tar.xz,9fe305a536dd1f83686bbee20b196374c37d2c517b2fd5d8f111e92c099ef2a7,
kde-l10n,http:,http://download.kde.org/stable/applications/17.08.3/src/kde-l10n/kde-l10n-nb-17.08.3.tar.xz,2fc3183c562a90d621ec2d17c25b519ec62e5fd309553374657b0a9d3b034f07,
